(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		SA_Env_Road_Straight_24 (12) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_07 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_09 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_11 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_04 (316 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_RL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_FamilyCar_17 (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_06 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Extras (1262 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_RR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (107) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (15) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		turret (281 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		Veh_tank_02_body_z_c (1888 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		barrel (96 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_Growth_04 (2978 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_05 (2457 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Ambulance (905 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		lid01 (24 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		power_pole (17) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_07 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_FamilyCar_12 (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_06 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_07 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (109) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		barrel_01 (12) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_11 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_JunkPile_12 (1144 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Citywall_Damaged_01 (2) (272 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (87) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Ute_04 (907 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Apartment_Growth_01 (2301 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Apartment_Damaged_01 (2346 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_02 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (175) (1157 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_05 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_17 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_07 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (116) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (23) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_Litter_02 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_01 (15) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_09 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (11) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_08 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_08 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_01 (2) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_13 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_RoadCone_17 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_09 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (10) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (10) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (60) (142 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_01 (3) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_Litter_07 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		dirt_box_02 (22) (48 verts)	-1	True	False	False	1	[Dirt_Box (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_01 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (16) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (3) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Barrier_08 (156 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_05 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (163) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_01 (17) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_249 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_05 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (149) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_FloodLight_WheelFR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_FloodLight_03 (1058 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_34 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (118) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_JunkPile_11 (1144 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (102) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Damaged_01 (2359 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_RR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck (1603 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_FloodLight_WheelFL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_FamilyCar_17 (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Extras_01 (4228 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Extras (1456 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_06 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_RL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_17 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_Firetruck_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_ShippingContainer_02 (1) (463 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Couch_Damaged_04 (368 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_36 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (20) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Damaged_01 (2266 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Motel_01 (3) (3081 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Growth_01 (1811 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_250 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (115) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (165) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (173) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_41 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_21 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (67) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_JunkPile_12 (1144 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_06 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_FamilyCar_17 (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (108) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_Litter_07 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_04 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (101) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (2) (3260 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_200 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Pallet_02 (418 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (172) (1157 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_39 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_199 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_Growth_03 (2536 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Damaged_01 (2359 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (1) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Van_01 (1225 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Office_Growth_01 (2526 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Office_Damaged_01 (4290 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (24) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_Citywall_Damaged_01 (1) (961 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (11) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (2) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_06 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (82) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Bld_Motel_01 (2) (4837 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (98) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_07 (2274 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_04 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (6) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Extras (930 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_04 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RL01 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (169) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Gun (540 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		power_pole (5) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (11) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (160) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RL02 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RR01 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (162) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_RR02 (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck_Extras (930 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_WarTruck (3) (2562 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_41 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_03 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_15 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_Growth_03 (2536 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (10) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_40 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (1) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (171) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (92) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_Litter_04 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (102) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 2 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_10 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_40 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Damaged_01 (1) (2619 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_06 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Car_04 (1015 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_03 (2274 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Extras_01 (2229 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Growth_01 (5000 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (2) (3260 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (103) (108 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (79) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		dirt_box_02 (6) (48 verts)	-1	True	False	False	1	[Dirt_Box (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (103) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_03 (2) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Citywall_Damaged_01 (3) (168 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (98) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		wall_02 (95) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_FamilyCar_17 (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (12) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_RoadCone_17 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		Veh_tank_02_body_z_c (1) (1888 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		turret (281 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		SA_Prop_Barrel_03 (264 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (3) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_42 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		lid01 (24 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		barrel (96 verts)	-1	True	False	False	1	[Tank_02_c (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_07 (316 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Car_04 (1015 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_10 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_06 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_AmmoPile_L_02 (2144 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_34 (6) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_21 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		dirt_box_02 (29) (48 verts)	-1	True	False	False	1	[Dirt_Box (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (1) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_199 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_02 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_01 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
